week_of_outbreak,state_ut,district,Disease,Cases,Deaths,day,mon,year,Latitude,Longitude,preci,LAI,Temp,Outbreak
5,35,662,0,55.0,0.0,22,4,2021,22.5760669,88.42006758,0.02302723382,10.907142857142857,306.28000000000003,1
6,20,615,7,7.0,0.0,15,4,2021,17.63612885,74.29827808,0.1527963029,10.907142857142857,313.9833334,0
6,35,662,0,146.0,0.0,16,4,2021,22.5760669,88.42006758,0.06447265222,12.0,306.84000000000003,1
6,17,384,7,19.0,0.0,10,3,2021,9.6287383,76.64553257,0.04293383034,35.0,306.34000000000003,0
6,20,7,3,3.0,1.0,23,3,2021,19.1627725,74.8580243,0.04168389914,6.0,309.66,0
6,20,7,3,13.0,0.0,4,4,2021,19.1627725,74.8580243,7.99e-05,6.0,316.252,0
6,20,615,7,31.0,1.0,5,4,2021,17.63612885,74.29827808,7.5e-05,5.0,317.92,0
7,25,379,0,9.0,0.0,1,5,2021,18.7232023,82.60811828,0.02873045432,10.907142857142857,310.112,0
7,25,498,0,31.0,1.0,30,4,2021,20.1160666,85.11195644,0.01201217272,10.907142857142857,312.47,0
8,27,625,0,19.0,0.0,8,5,2021,31.1239515,76.1201871,0.2613503669,10.907142857142857,307.13,0
9,17,349,7,51.0,0.0,12,5,2021,12.5035577,74.9907022,0.5826390959,14.0,301.27,1
9,17,385,7,43.0,0.0,10,4,2021,11.2450558,75.7754716,0.1248424286,10.907142857142857,304.519530549969,0
9,20,693,15,2.0,1.0,2,5,2021,19.1943294,72.9701779,0.1122390997,10.0,314.216,0
11,20,491,3,6.0,0.0,19,5,2021,20.0112475,73.7902364,0.2612602835,7.0,312.09000000000003,0
11,17,332,7,32.0,0.0,2,5,2021,11.8763836,75.3737973,0.4621250320674176,26.0,301.71500000000003,0
11,17,429,7,37.0,0.0,3,3,2021,11.10684475,76.1099551,0.2116405502,25.0,305.488,0
11,20,491,3,11.0,0.0,18,3,2021,20.0112475,73.7902364,5.56e-05,7.0,310.6566666,0
11,20,548,3,25.0,0.0,8,2,2021,18.521428,73.8544541,9.5e-05,9.0,305.296,0
11,20,693,7,2.0,1.0,29,4,2021,19.1943294,72.9701779,0.1043926176,9.0,315.4666666,0
12,17,385,7,64.0,0.0,5,5,2021,11.2450558,75.7754716,0.5271077054,10.907142857142857,304.519530549969,1
13,11,493,0,15.0,0.0,6,6,2021,20.952407,72.9323831,0.07229866355,7.0,305.425,0
13,11,681,0,108.0,6.0,30,5,2021,21.19177615,72.95441578,0.04020598334,10.0,302.808,1
13,20,93,0,108.0,0.0,3,6,2021,21.12304765,79.79390882,0.05414090437,5.0,316.955,1
13,20,548,3,6.0,0.0,1,6,2021,18.521428,73.8544541,0.3985516351,10.907142857142857,309.332,0
13,35,549,6,29.0,0.0,31,5,2021,23.391717,87.90621212,0.8991830033,5.0,302.24,0
13,35,106,0,51.0,0.0,1,6,2021,24.0,87.583333,1.111215294,10.907142857142857,301.78000000000003,1
13,17,221,7,24.0,1.0,5,5,2021,9.98408,76.2741457,0.6079043601,28.0,304.5,0
13,17,429,7,20.0,0.0,17,5,2021,11.10684475,76.1099551,2.625326529,10.907142857142857,304.519530549969,0
14,20,512,11,7.0,1.0,2,6,2021,18.16984395,76.11796321,0.2700335578,10.907142857142857,313.328,0
14,27,602,0,342.0,0.0,9,6,2021,30.7041168,76.7176885,0.1349510589,10.907142857142857,307.21,1
14,11,25,0,15.0,0.0,31,5,2021,22.5584995,72.9625629,0.002561268239,9.0,308.588,0
14,17,385,7,64.0,0.0,11,5,2021,11.2450558,75.7754716,0.3779355478,10.907142857142857,304.519530549969,1
14,17,720,3,10.0,0.0,14,5,2021,8.4882267,76.947551,1.219771472,9.0,300.26,0
14,17,515,11,8.0,0.0,19,5,2021,10.78789845,76.47408711,2.608608357,24.0,300.12,0
14,35,274,0,289.0,0.0,16,4,2021,22.9052114,88.3760639,0.113017599,13.0,306.2166666,1
15,11,459,0,44.0,0.0,11,6,2021,22.8176662,70.8345928,0.01993589005,3.0,309.2566666,0
15,25,443,0,18.0,0.0,20,6,2021,21.75,86.5,1.686497547,14.0,304.519530549969,0
15,35,72,0,29.0,0.0,17,6,2021,23.41146995,87.84499445,0.9575893962,10.907142857142857,300.72,0
15,17,385,7,24.0,0.0,20,5,2021,11.2450558,75.7754716,3.641437897,10.907142857142857,304.519530549969,0
16,19,362,0,174.0,0.0,24,6,2021,21.825599,75.614182,0.2327137536,5.0,307.62,1
16,20,485,0,36.0,0.0,19,6,2021,21.51450155,74.54070115,0.09326677373,5.0,309.316,0
16,20,646,7,62.0,0.0,25,6,2021,16.1357193,73.6522086,0.833671811,10.907142857142857,298.11,1
16,33,225,7,7.0,0.0,26,6,2021,27.43719385,79.48912947,0.07073094221,10.907142857142857,306.42,0
16,17,376,7,22.0,0.0,7,6,2021,8.8879509,76.5955013,1.052681601,21.0,299.96,0
16,17,515,7,16.0,0.0,24,5,2021,10.78789845,76.47408711,1.051908116,10.907142857142857,301.21500000000003,0
16,17,699,3,16.0,0.0,15,6,2021,8.4882267,76.947551,0.7189253545,23.0,299.4133334,0
16,20,374,7,5.0,3.0,15,6,2021,16.7028412,74.2405329,0.4365472546,7.0,305.93,0
16,35,106,0,35.0,0.0,17,6,2021,24.0,87.583333,0.9983273238,10.907142857142857,297.26,0
16,35,106,6,51.0,0.0,17,6,2021,24.0,87.583333,0.9983273238,10.907142857142857,297.26,1
17,11,363,6,10.0,0.0,29,6,2021,22.75,72.833333,0.04506399228,7.0,307.52,0
17,15,580,0,8.0,0.0,28,6,2021,23.3700501,85.3250387,0.8343968076,14.0,302.925,0
17,19,78,0,17.0,0.0,2,7,2021,22.0333621,74.8978374,0.3220098129,4.0,307.84000000000003,0
17,16,174,0,31.0,0.0,29,6,2021,14.4661266,75.9206361,0.2757729468,6.0,304.64,0
17,27,530,0,20.0,1.0,29,6,2021,30.2090874,76.33987209,0.02640826338,4.0,306.4133334,0
17,35,554,0,37.0,0.0,4,7,2021,23.3291882,86.3672378,0.4780475287,10.907142857142857,304.519530549969,0
17,20,39,19,5.0,1.0,25,6,2021,19.877263,75.3390241,0.1321260929,10.907142857142857,309.23,0
17,20,485,0,7.0,0.0,19,6,2021,21.51450155,74.54070115,0.09326677373,5.0,309.316,0
17,20,548,7,6.0,0.0,24,6,2021,18.521428,73.8544541,0.3569411311,10.0,301.40500000000003,0
17,17,515,19,17.0,0.0,10,6,2021,10.78789845,76.47408711,0.8370712229,10.907142857142857,303.0933334,0
18,3,191,1,2.0,0.0,9,7,2021,27.4668315,94.51786509,0.6709550457,4.0,274.91,0
18,11,235,0,21.0,0.0,8,7,2021,23.06016515,72.58063822,0.01077429571,6.0,309.1,0
18,11,235,6,6.0,0.0,3,7,2021,23.06016515,72.58063822,0.02590712702,10.907142857142857,305.88,0
18,11,363,6,10.0,0.0,14,7,2021,22.75,72.833333,0.2755054941,5.0,311.66,0
18,16,190,7,2.0,0.0,5,7,2021,15.4540505,75.0066516,0.2825220683,5.0,309.1,0
18,20,7,3,11.0,0.0,7,7,2021,19.1627725,74.8580243,0.01744418547,9.0,306.51,0
18,20,22,7,3.0,1.0,1,7,2021,20.9521098,77.7333168,0.2668179381,4.0,312.8466666,0
18,35,106,0,27.0,0.0,5,7,2021,24.0,87.583333,0.9184439755,7.0,302.72,0
19,2,411,0,4.0,0.0,13,7,2021,27.8239052,95.861898,0.7405375321,13.0,301.5,0
19,11,493,0,12.0,0.0,17,7,2021,20.952407,72.9323831,0.7119743677,7.0,304.519530549969,0
19,12,786,0,13.0,0.0,14,7,2021,30.1389108,77.301064,0.2146196935,9.0,303.8933334,0
19,12,520,6,440.0,1.0,13,7,2021,30.7137692,76.868276,0.453999401,8.0,305.1,1
19,13,433,0,65.0,0.0,16,7,2021,31.6723392,76.95331691,2.046384693,21.0,296.96,1
19,15,250,0,8.0,0.0,14,7,2021,24.74334305,87.29285062,0.3931350883,10.0,295.93,0
19,19,362,0,138.0,0.0,13,7,2021,21.825599,75.614182,0.3735497957,10.0,309.23,1
19,20,12,15,21.0,0.0,16,7,2021,20.76181225,77.19211567,0.8712018327,5.0,302.98,0
19,20,22,7,5.0,0.0,12,7,2021,20.9521098,77.7333168,0.5008124671,10.907142857142857,316.84000000000003,0
20,1,392,0,41.0,3.0,25,7,2021,15.8309251,78.0425373,1.222079249,6.0,300.2,0
20,11,493,0,31.0,0.0,25,7,2021,20.952407,72.9323831,0.4284612797,1.0,304.519530549969,0
20,27,610,0,20.0,0.0,24,7,2021,30.2093363,75.81842243,1.065992561,19.0,299.98,0
20,12,520,6,511.0,1.0,13,7,2021,30.7137692,76.868276,0.453999401,8.0,305.1,1
20,15,250,0,8.0,0.0,14,7,2021,24.74334305,87.29285062,0.3931350883,10.0,295.93,0
20,15,782,0,9.0,1.0,21,7,2021,22.7859232,86.1716093,0.2153289702,5.0,299.88,0
20,17,515,7,11.0,0.0,13,6,2021,10.78789845,76.47408711,0.2946029949,8.0,302.156,0
20,20,133,7,58.0,1.0,3,7,2021,20.0967555,79.50454752,0.5816240733,10.907142857142857,305.52,1
20,20,478,7,4.0,1.0,10,7,2021,21.1498134,79.0820556,0.5529516087,13.0,308.685,0
22,3,171,1,1.0,1.0,15,7,2021,26.4365974,92.0342718,0.5646023281,5.0,271.9,0
22,3,398,1,1.0,1.0,22,7,2021,27.0827158,93.9978423,0.7783882222,23.0,300.78000000000003,0
22,3,725,1,1.0,1.0,25,7,2021,26.77253155,92.10641749,0.3605618443,24.0,301.72,0
22,12,786,0,31.0,0.0,31,7,2021,30.1389108,77.301064,2.835578815,12.0,304.519530549969,0
22,15,250,0,12.0,0.0,31,7,2021,24.74334305,87.29285062,0.9788360411,5.0,299.81,0
22,20,115,7,7.0,0.0,1,7,2021,20.562845,76.40869861,0.4245402926,6.0,306.6533334,0
22,20,232,15,4.0,1.0,24,7,2021,19.75907035,80.16228073,1.087511221,9.0,304.519530549969,0
22,20,492,3,53.0,0.0,18,6,2021,20.0112475,73.7902364,0.2630178863,10.907142857142857,304.28000000000003,1
22,20,512,7,4.0,0.0,23,7,2021,18.16984395,76.11796321,1.374420463,8.0,300.42,0
22,20,548,3,5.0,0.0,22,7,2021,18.521428,73.8544541,1.56877296,5.0,300.22,0
23,5,132,6,8.0,0.0,1,8,2021,30.72984395,76.78414567,2.63598158,12.0,304.519530549969,0
23,11,742,6,3.0,0.0,31,7,2021,22.2973142,73.1942567,1.138774169,1.0,304.519530549969,0
23,12,347,0,36.0,0.0,9,8,2021,29.6803266,76.9896254,0.4465139319,24.0,302.54,0
23,12,786,6,21.0,0.0,3,8,2021,30.1389108,77.301064,2.54223063,12.0,304.519530549969,0
23,12,786,0,21.0,0.0,3,8,2021,30.1389108,77.301064,2.54223063,12.0,304.519530549969,0
23,20,22,7,13.0,2.0,11,7,2021,20.9521098,77.7333168,0.3639732419,10.907142857142857,316.98,0
23,20,82,3,7.0,0.0,2,8,2021,18.9918442,75.909784,0.07704263847,6.0,306.24,0
23,20,232,15,28.0,1.0,31,7,2021,19.75907035,80.16228073,0.4106211557,6.0,301.65000000000003,0
23,20,374,3,6.0,0.0,2,8,2021,16.7028412,74.2405329,0.2327067055,9.0,298.7066666,0
23,27,610,0,68.0,0.0,13,8,2021,30.2093363,75.81842243,0.05516396388,10.907142857142857,300.0433334,1
23,35,554,0,22.0,0.0,6,8,2021,23.3291882,86.3672378,0.6639760347,8.0,304.519530549969,0
23,35,662,0,51.0,0.0,24,7,2021,22.5760669,88.42006758,0.518780131,9.0,301.89,1
23,20,561,7,18.0,0.0,11,6,2021,18.4928092,73.13807095,1.136541734,7.0,302.40000000000003,0
23,20,615,3,20.0,0.0,14,7,2021,17.63612885,74.29827808,1.242829167,5.0,303.64,0
23,20,615,7,16.0,0.0,16,7,2021,17.63612885,74.29827808,1.489691674,5.0,303.64,0
23,20,767,7,4.0,0.0,7,6,2021,20.82562315,78.6131455,0.08542046896,5.0,312.90000000000003,0
24,3,198,1,1.0,1.0,8,8,2021,25.40036255,93.07522923,1.280343128,33.0,301.515,0
24,20,374,0,215.0,0.0,10,8,2021,16.7028412,74.2405329,0.1976845208,5.0,298.38,1
24,20,693,3,6.0,0.0,13,8,2021,19.1943294,72.9701779,0.2987806702,10.907142857142857,297.72,0
24,33,414,6,138.0,1.0,9,8,2021,26.8420098,80.94785711,0.2134510228,5.0,304.519530549969,1
24,16,51,7,25.0,0.0,4,8,2021,15.2485413,76.8323648,0.1445197081,10.907142857142857,302.88,0
24,19,118,7,15.0,0.0,12,8,2021,21.3118839,76.2291992,0.183452455,10.907142857142857,308.47,0
25,3,473,1,1.0,1.0,10,8,2021,26.30414915,92.71605974,0.6903584484,19.0,299.81333340000003,0
25,12,347,0,26.0,0.0,22,8,2021,29.6803266,76.9896254,0.511081673,20.0,301.13,0
25,15,250,0,38.0,0.0,20,8,2021,24.74334305,87.29285062,0.5068591472,10.907142857142857,304.519530549969,0
25,20,133,15,7.0,3.0,7,8,2021,20.0967555,79.50454752,0.1193885184,11.0,297.56,0
25,20,693,7,5.0,0.0,17,8,2021,19.1943294,72.9701779,0.4410657126,4.0,298.92,0
25,33,414,0,73.0,0.0,16,8,2021,26.8420098,80.94785711,0.2987519879,12.0,303.1,1
25,33,522,1,3.0,0.0,17,8,2021,28.573908,77.38394602,0.005460305864,14.0,300.96,0
25,35,79,0,37.0,0.0,17,8,2021,22.642931,88.8930579,0.7029735752,4.0,304.519530549969,0
26,16,323,3,46.0,0.0,22,8,2021,17.166667,77.083333,0.5430774122,7.0,304.519530549969,0
26,30,604,7,23.0,0.0,24,8,2021,11.0600516,77.0679581,0.6687287045,9.0,305.96,0
26,30,759,7,17.0,0.0,26,8,2021,9.4477045,77.8000434,0.3986938278,6.0,297.09000000000003,0
26,33,441,7,182.0,6.0,21,8,2021,27.633333,77.583333,0.1655406454,10.907142857142857,306.056,1
26,20,22,7,22.0,3.0,18,8,2021,20.9521098,77.7333168,0.6170837983,17.0,304.7,0
26,20,548,3,7.0,0.0,13,8,2021,18.521428,73.8544541,0.2316700784,10.907142857142857,298.24,0
26,20,615,7,15.0,0.0,3,8,2021,17.63612885,74.29827808,0.111707267,8.0,302.32,0
27,3,725,0,34.0,0.0,31,8,2021,26.77253155,92.10641749,2.04125962,22.0,300.42,0
27,12,393,0,16.0,0.0,3,9,2021,29.9693747,76.8482787,0.3041257083,16.0,300.32,0
27,20,12,7,3.0,0.0,30,8,2021,20.76181225,77.19211567,0.1589494148,11.0,304.86,0
27,33,230,7,5754.0,5.0,2,9,2021,27.17736635,78.38991198,0.7518674339,10.0,304.5,1
27,33,225,15,86.0,0.0,28,8,2021,27.43719385,79.48912947,0.2052839351,10.907142857142857,300.81,1
27,33,331,7,9.0,0.0,31,8,2021,26.9996974,79.68861213,0.1708038105,16.0,303.46,0
27,33,353,0,10.0,0.0,23,8,2021,25.53609455,81.44672839,1.055170653,14.0,300.74,0
27,33,599,7,5.0,0.0,4,9,2021,29.9880774,77.50812995,0.433826222,17.0,299.995,0
27,35,277,0,42.0,0.0,7,9,2021,22.5736296,88.3251045,0.4185922657,10.0,298.47200000000004,0
27,35,504,0,94.0,0.0,7,9,2021,22.642931,88.8930579,0.3785768589,17.0,301.31,1
27,16,174,0,96.0,0.0,23,8,2021,14.4661266,75.9206361,0.2605566259,16.0,302.54,1
27,20,548,7,23.0,0.0,7,6,2021,18.521428,73.8544541,1.023137245,8.0,304.635,0
27,20,548,3,42.0,0.0,7,6,2021,18.521428,73.8544541,1.023137245,8.0,304.635,0
28,15,782,0,8.0,0.0,5,9,2021,22.7859232,86.1716093,0.2042255025,10.907142857142857,300.19,0
28,27,595,0,138.0,0.0,6,9,2021,30.7041168,76.7176885,0.230550585,10.907142857142857,303.05,1
28,34,177,0,10.0,1.0,6,9,2021,30.3255646,78.0436813,0.491790591,10.907142857142857,296.2,0
28,34,127,0,3.0,1.0,6,9,2021,29.23631315,80.10172077,0.400900506,10.907142857142857,297.488,0
28,34,270,15,4.0,2.0,7,9,2021,29.91235135,78.00871782,0.3724820428,24.0,300.86,0
28,35,294,7,119.0,1.0,10,9,2021,26.4733048,88.67886686,0.8274690328,37.0,296.148,1
28,20,291,7,54.0,1.0,2,9,2021,20.84288265,75.52612464,0.8720325502,10.0,302.2666666,1
28,33,428,7,32.0,0.0,30,8,2021,27.2098219,79.04813701,0.2972599919,11.0,303.41,0
29,11,744,0,10.0,0.0,11,9,2021,20.43219565,73.1409893,1.520053152,6.0,297.34000000000003,0
29,15,782,0,30.0,0.0,17,9,2021,22.7859232,86.1716093,1.030720478,8.0,304.519530549969,0
29,16,44,0,10.0,0.0,11,9,2021,16.1853166,75.6967919,0.4823008269,6.0,301.72,0
29,22,589,0,30.0,0.0,18,9,2021,25.87640255,91.85675742,0.8587813368,19.0,301.712,0
29,34,270,1,1.0,1.0,14,9,2021,29.91235135,78.00871782,0.2997871955,10.907142857142857,300.2666666,0
29,5,132,6,11.0,0.0,1,8,2021,30.72984395,76.78414567,2.63598158,12.0,304.519530549969,0
29,12,511,7,19.0,0.0,3,9,2021,28.09734515,77.05085582,0.5809280116,12.0,299.94,0
29,16,722,3,63.0,0.0,18,8,2021,13.3400771,77.1006208,0.4009891219,6.0,304.519530549969,1
29,33,331,7,11.0,0.0,31,8,2021,26.9996974,79.68861213,0.1708038105,16.0,303.46,0
30,11,681,6,28.0,0.0,24,9,2021,21.19177615,72.95441578,0.3946962448,9.0,300.34000000000003,0
30,15,782,0,66.0,0.0,20,9,2021,22.7859232,86.1716093,0.9376073647,8.0,298.22,1
30,16,470,7,13.0,0.0,20,9,2021,12.3051828,76.6553609,0.07497948777,10.0,304.67,0
30,27,610,0,14.0,0.0,24,9,2021,30.2093363,75.81842243,1.002353163,33.0,299.8066666,0
30,33,73,7,158.0,5.0,23,9,2021,28.416667,79.383333,0.6523132363,19.0,300.48400000000004,1
30,22,212,7,3.0,0.0,16,9,2021,25.61849455,90.63421622,0.5394564589,27.0,300.8,0
30,33,331,7,42.0,0.0,10,9,2021,26.9996974,79.68861213,0.2115289013,14.0,301.74,0
31,12,263,0,20.0,0.0,30,9,2021,28.4646148,77.0299194,0.1899488085,10.907142857142857,304.72,0
31,15,782,0,11.0,0.0,29,9,2021,22.7859232,86.1716093,0.3182535347,10.907142857142857,301.515,0
31,20,512,3,15.0,0.0,18,9,2021,18.16984395,76.11796321,0.2647567631,10.0,298.6666666,0
31,27,625,0,25.0,0.0,1,10,2021,31.1239515,76.1201871,0.06016452786,23.0,301.12,0
31,33,38,7,34.0,0.0,28,9,2021,26.65573395,79.51504701,0.6104519708,17.0,302.57,0
31,33,40,6,575.0,3.0,28,9,2021,26.02269675,83.02887343,0.3132791294,15.0,300.825,1
31,33,414,6,13.0,0.0,2,10,2021,26.8420098,80.94785711,0.2957323009,18.0,302.372,0
31,33,642,6,60.0,2.0,25,9,2021,27.25264095,82.86964796,0.2459655701,20.0,300.81333340000003,1
31,34,177,0,25.0,0.0,29,9,2021,30.3255646,78.0436813,0.4615250723,10.907142857142857,297.868,0
31,20,232,7,16.0,1.0,28,9,2021,19.75907035,80.16228073,0.6817132291,18.0,300.8,0
31,33,244,7,388.0,0.0,31,8,2021,28.6711527,77.4120356,0.06308053572,14.0,299.81333340000003,1
31,33,269,15,150.0,0.0,13,9,2021,27.33857665,80.09752646,0.4999214549,10.907142857142857,302.1,1
31,33,307,7,40.0,0.0,1,9,2021,25.5301308,78.65242146,0.1756067177,13.0,303.2266666,0
31,33,290,7,23.0,1.0,1,9,2021,26.105546,79.42765265,0.2619904802,13.0,302.2,0
31,33,331,7,83.0,0.0,9,9,2021,26.9996974,79.68861213,0.1822130056,14.0,301.5466666,1
33,3,198,1,1.0,1.0,2,10,2021,25.40036255,93.07522923,0.5690477769,38.0,301.3933334,0
33,11,493,6,72.0,0.0,4,10,2021,20.952407,72.9323831,2.271852291,10.0,298.36,1
33,11,681,6,15.0,0.0,8,10,2021,21.19177615,72.95441578,0.1717429095,10.907142857142857,298.788,0
33,15,782,0,26.0,0.0,3,10,2021,22.7859232,86.1716093,2.016970414,25.0,300.24,0
33,15,782,15,48.0,0.0,8,10,2021,22.7859232,86.1716093,0.2629928325,10.907142857142857,301.016,0
33,20,82,10,19.0,0.0,3,10,2021,18.9918442,75.909784,0.9033264022,14.0,301.90000000000003,0
33,20,232,7,4.0,1.0,4,10,2021,19.75907035,80.16228073,0.3635032179,32.0,300.305,0
33,30,32,7,17.0,0.0,6,10,2021,11.07603595,79.11745538,0.826018148,9.0,308.38,0
33,30,604,7,36.0,0.0,6,10,2021,11.0600516,77.0679581,0.7678714966,9.0,307.8,0
33,30,653,7,13.0,0.0,30,9,2021,9.851231,78.53047155,0.07165945303,10.907142857142857,309.6533334,0
33,33,225,15,13.0,0.0,7,10,2021,27.43719385,79.48912947,0.0489604129,10.907142857142857,302.764,0
33,33,290,7,7.0,0.0,4,10,2021,26.105546,79.42765265,0.1089528815,14.0,303.08,0
33,35,554,6,28.0,0.0,3,10,2021,23.3291882,86.3672378,2.165862731,20.0,298.64,0
33,20,133,7,7.0,0.0,16,8,2021,20.0967555,79.50454752,0.03625636178,22.0,304.72,0
33,20,133,15,9.0,0.0,22,8,2021,20.0967555,79.50454752,0.8394995406,14.0,304.519530549969,0
33,20,512,3,5.0,1.0,29,9,2021,18.16984395,76.11796321,1.49759568,10.907142857142857,302.43,0
33,25,379,0,22.0,2.0,26,9,2021,18.7232023,82.60811828,0.6516250059,9.0,299.14,0
33,27,595,0,15.0,0.0,10,10,2021,30.7041168,76.7176885,0.04597623432,15.0,302.2866666,0
33,33,245,7,9.0,0.0,20,9,2021,25.6035084,83.50745405,1.419633441,11.0,299.34000000000003,0
33,33,612,0,7.0,1.0,26,9,2021,25.3560294,82.50057725,0.5724666311,18.0,302.53000000000003,0
33,35,504,6,1027.0,1.0,7,9,2021,22.642931,88.8930579,0.3785768589,17.0,301.31,1
34,16,51,0,11.0,0.0,16,10,2021,15.2485413,76.8323648,0.1862644303,10.907142857142857,303.035,0
34,16,319,0,15.0,0.0,11,10,2021,17.166667,77.083333,0.479176252,15.0,302.46,0
34,16,319,6,5.0,0.0,11,10,2021,17.166667,77.083333,0.479176252,15.0,302.46,0
34,20,82,7,6.0,0.0,13,10,2021,18.9918442,75.909784,0.2914203975,17.0,301.925,0
34,27,595,0,26.0,0.0,17,10,2021,30.7041168,76.7176885,0.0002589841601,13.0,305.0,0
34,33,414,0,12.0,0.0,11,10,2021,26.8420098,80.94785711,0.03974676226,14.0,302.67,0
34,34,270,7,172.0,0.0,16,10,2021,29.91235135,78.00871782,6.86e-05,10.907142857142857,302.0233334,1
34,35,554,6,22.0,0.0,13,10,2021,23.3291882,86.3672378,0.02310090096,21.0,301.0266666,0
34,33,245,7,12.0,0.0,20,9,2021,25.6035084,83.50745405,1.419633441,11.0,299.34000000000003,0
34,33,353,0,10.0,0.0,27,9,2021,25.53609455,81.44672839,0.8086172793,17.0,299.67,0
34,35,504,6,1027.0,1.0,7,9,2021,22.642931,88.8930579,0.3785768589,17.0,301.31,1
35,11,493,0,5.0,0.0,21,10,2021,20.952407,72.9323831,9.5e-05,9.0,305.728,0
35,12,318,0,38.0,0.0,23,10,2021,29.82282075,76.37830987,1.399919414,10.907142857142857,302.845,0
35,15,220,0,4.0,0.0,15,10,2021,22.8092139,86.2091549,0.05030142239,10.907142857142857,300.452,0
35,15,782,0,24.0,0.0,19,10,2021,22.7859232,86.1716093,1.289271786,19.0,304.88,0
35,16,87,0,171.0,0.0,18,10,2021,12.94514225,77.553645,0.9697460078,9.0,300.48,1
35,27,337,0,120.0,0.0,18,10,2021,31.38524095,75.30552274,0.01738471023,8.0,303.676,1
35,30,546,7,20.0,0.0,21,10,2021,10.3826515,78.8191259,0.3938476267,10.0,304.16,0
35,30,418,0,21.0,0.0,18,10,2021,9.9261153,78.1140983,0.2064460402,9.0,310.44,0
35,30,746,0,28.0,0.0,21,10,2021,12.7948109,79.0006411,0.5468101684,17.0,303.285,0
35,33,130,0,38.0,0.0,21,10,2021,25.1265777,83.24965577,0.5887707151,19.0,301.548,0
35,33,245,0,43.0,0.0,14,10,2021,25.6035084,83.50745405,0.01547625056,18.0,302.932,0
35,33,467,7,140.0,0.0,31,8,2021,29.44800635,77.74068503,0.0667314591,13.0,298.66,1
35,35,106,0,38.0,0.0,21,10,2021,24.0,87.583333,0.6824351099,24.0,304.15000000000003,0
35,15,240,7,4.0,0.0,5,10,2021,24.15529035,83.82522584,0.3276684066,23.0,299.45,0
35,17,769,0,28.0,0.0,10,10,2021,11.715219,76.12690295,1.26539098,15.0,299.79,0
35,20,693,7,5.0,1.0,1,10,2021,19.1943294,72.9701779,0.5969992657,29.0,299.39,0
35,33,4,7,43.0,1.0,9,9,2021,27.1752554,78.0098161,0.2492950753,8.0,301.05333340000004,0
36,16,751,0,17.0,0.0,21,10,2021,16.666667,75.916667,5.31e-05,13.0,306.076,0
36,20,232,15,10.0,1.0,25,10,2021,19.75907035,80.16228073,0.007116981315,28.0,301.528,0
36,20,374,0,103.0,0.0,26,10,2021,16.7028412,74.2405329,0.008330392193,12.0,307.0233334,1
36,25,678,0,16.0,0.0,22,10,2021,22.13327195,83.9796528,0.3894156537,16.0,301.96,0
36,30,201,7,5.0,0.0,25,10,2021,10.3303299,78.06739791,0.6264433056,11.0,302.435,0
36,33,245,0,10.0,0.0,23,10,2021,25.6035084,83.50745405,0.359198172,10.907142857142857,301.7133334,0
36,33,414,0,20.0,0.0,26,10,2021,26.8420098,80.94785711,0.006125706605,10.0,301.7166666,0
36,33,642,0,24.0,0.0,26,10,2021,27.25264095,82.86964796,0.1597301369,9.0,300.395,0
36,33,245,7,12.0,0.0,5,10,2021,25.6035084,83.50745405,1.210702805,16.0,300.27500000000003,0
37,20,232,15,1.0,1.0,1,11,2021,19.75907035,80.16228073,4.18e-05,10.907142857142857,300.1733334,0
37,20,693,7,1.0,1.0,31,10,2021,19.1943294,72.9701779,0.0006784196466,10.907142857142857,303.61333340000004,0
37,27,530,0,49.0,0.0,4,11,2021,30.2090874,76.33987209,0.002883805667,4.0,299.76,0
37,30,573,7,5.0,0.0,30,10,2021,9.3895523,78.85907072,0.4621250320674176,7.0,307.32,0
37,35,554,0,25.0,0.0,2,11,2021,23.3291882,86.3672378,0.0103289685,14.0,300.77,0
38,11,493,0,12.0,0.0,22,11,2021,20.952407,72.9323831,0.03195768538,7.0,301.8,0
38,15,220,0,23.0,0.0,7,11,2021,22.8092139,86.2091549,0.003687256675,14.0,300.268,0
38,20,374,6,66.0,0.0,8,11,2021,16.7028412,74.2405329,0.0834295823,10.907142857142857,305.62,1
38,20,615,3,5.0,0.0,7,11,2021,17.63612885,74.29827808,0.1401112338,8.0,305.5133334,0
38,27,596,0,73.0,0.0,9,11,2021,30.8260412,75.1989654,0.0007596994465,10.907142857142857,301.37333340000004,1
38,33,130,0,24.0,1.0,5,11,2021,25.1265777,83.24965577,8.66e-05,14.0,301.456,0
38,33,245,0,9.0,1.0,9,11,2021,25.6035084,83.50745405,0.0001084777241,10.907142857142857,301.172,0
38,15,187,0,15.0,0.0,16,9,2021,23.7952809,86.4309638,0.9377158394,9.0,300.7333334,0
38,20,615,7,14.0,0.0,16,10,2021,17.63612885,74.29827808,0.08792806037,10.907142857142857,304.776,0
38,33,52,0,14.0,0.0,30,10,2021,25.87793255,84.11995931,0.01048046614,11.0,301.336,0
38,35,277,7,290.0,0.0,17,10,2021,22.5736296,88.3251045,0.293379319,17.0,300.7066666,1
39,15,782,0,12.0,0.0,16,11,2021,22.7859232,86.1716093,0.536352205,10.907142857142857,295.72,0
39,20,374,6,3.0,0.0,12,11,2021,16.7028412,74.2405329,0.002023031746,10.0,304.7,0
